"balance","address"
"1.077292037448643551","0x85eAf7593cB72C5C4e04335A7719A90937b09a98"
"1.589144780793320525","0x4137f7074001699D37dD8c3d97bED552A1B8c596"
"0.177271239988472466","0x8C19579156F5d92cAA384cb026f7741C18bfd8D9"
"0.13529043998200041","0xFc3a66d01c2354877c7a3aa71709c0Bd9f1A4ED6"
"0.777943817491475716","0x6c1b976a82856107Ed5Ec2B057f199f0266AE6e5"
"1.561099567493350415","0x3e38f5b94eae09a793DAFf4f746fd818091bEffe"
"1.541429435222829525","0xd89d23bd2fb3525eabf161F9012E4041B953a9Ce"
"1.487671689990393918","0x00fFF05997eE97076FBC471E52d6052530722968"
"1.028774067494222118","0x01f186e57C017f61DD5E303bc97574318ae1aC19"
"1.521868334604225823","0x0b02FEaB621E0EDcCf70a535965282DaB022d429"
"0.282971444822868766","0x01EcF7BC2AF0a56750dCe9F2a6161353c75F8325"
"0.279676953404842253","0xc8555E7ba163e26556cD2B88c8180aeC696c36Ec"
"0.280671721814113665","0xc65131f0D08e82d8b6c284a2D1506DC6e597100B"
"0.290835056492577405","0xB6F76f3B401256f1b0C0e04392c83761eC455a0d"
"0.250148562490032626","0x362A0c9fD2504fD8B697B29ddB1c549bFcF31D1F"
"0.278731317494262407","0x211fA0966Af6423B04a21D6062390C56e54dF503"
"0.291557685223062212","0xDD9f3fCd9c037CEF7f1cA39317eE14385BEA4D84"
"0.290835056492407468","0x8399a330605e2D3BB749Fd7473717C23332FD791"
"0.278774067494197365","0xDB6f0Cda4b6a6181851eBff86dc6792bf692453e"
"0.539534832711938304","0x506a5Fe1830b1D244A976acA02AFd3F2621A4FF8"
"0.541251112494494142","0x0F6D12221C87dA297a866145FfbB140a981DE38B"
"0.487671689990150968","0x5569CB68196Fc34DEDc2BEfEc6C890c146DA2ddf"
"0.530671549313925976","0xb2D49d6A8c72c954dd53beD88a9d938C4839D5f4"
"0.530671721814254017","0x59550a3d2F487Ec14bDf49FbFEBF416aD5f485d0"
"0.540835056492321192","0x2b01EeA31642D6D8A985a743BA8Ac7B2D2c49978"
"0.53962067771230333","0xaF892Fc36fB97eC95a3107Db43223f1B99aDF9C2"
"0.530671549314300681","0xF57293A34a5712eAf85108464957B61980b181c2"
"0.530671721814122432","0x3De45CC2336f1D2c5b5B4F23722068482bb23e02"
"0.241251112494828074","0xcB78D42F511A281079E1b1A5B42302C6D4aFFd51"
"0.242425965583420271","0x943544f28DBf349D0329d541B8D4c6f372759651"
"0.178774067494862368","0x5482bBD83762Fdaed70DFb3E74329Ccf0A839d15"
"0.209636908403237936","0xB68A2C2fF41E7DfA2Dfd9445E9C1195713E0091a"
"0.19083505649222609","0x3fEBBDfC3bA237fB775046C17F5cEbA7FcbE105e"
"0.191251112494626283","0x8Ff82f4C80d34eD955aF2100f4DD457E96d5e235"
"0.180671549314071894","0xD7aFcd3b5f148cC5Cddf8c15e306E66D7516d724"
"0.180671721813807824","0x718E06f53492d95beBdE85c3cF56d1686Bbb2966"
"0.179906343082774686","0xd85257b1b3a39E13663Fa42Cd04F28db7FE7875e"
"0.539660203403266565","0x21fc28389f9A97771344f46B6576eE34F7992824"
"0.522125007105196309","0xACB6d84804D4f9DFf3Fd25405135a7D77d2B2F29"
"0.539660203402693405","0xa24E16b52c2E0E7F2AAA80f7b28dcBD4ea8FfC5D"
"0.498517265208375592","0xD68C9E7a9C3D99aB8A151ddf9297671F3F8773F1"
"0.987671517490218199","0x64f27ea0F760dE44aFB89bA4Ef4F6B498185e365"
"0.498557653398946732","0x90378494ea9c0169B0FEbfAA4Dd68651b47948DB"
"0.539660203403034026","0x7B2497bE787D54C77d4Dabb796d596A52961C26F"
"0.539620332711960086","0x75237cB74A085493c695DBEcCee079b70EAb378c"
"0.487671517490013808","0x540394880Be43c52E7d77cF041dc3559FF88B7C7"
"0.137670827489793198","0x2Af49b0FB4b1628F5b19bac52B2C8A500Ce5241d"
"0.148557653399031712","0xb885D12dDa7b8d82C134bCd61b8732ad1Cb25B11"
"0.150147699989573077","0xFd38925463f2344a0e81ac5ed932549613D7fbB9"
"0.178731144994393808","0x1FC8C3e8A1Be682CE16E70981A9e56E7f74EA8b5"
"0.182971444822141734","0xC6655f82cDf1804C1704F101000Be88D70C17fb6"
"0.150148562489576941","0x20B1fa30ac5f14d812637f5a52C2ddfE1a77FF45"
"0.191557685222678329","0xd93c7924Be1d4d31FA3e38CA4B858A92e535F0b2"
"0.191557685222493551","0x4100d9aaBe516F18bBf071d07C68581557A0C466"
