"balance","address"
"1.077877971525493958","0x85eAf7593cB72C5C4e04335A7719A90937b09a98"
"1.589546753509060437","0x4137f7074001699D37dD8c3d97bED552A1B8c596"
"0.177899924065476773","0x8C19579156F5d92cAA384cb026f7741C18bfd8D9"
"0.135919124059046402","0xFc3a66d01c2354877c7a3aa71709c0Bd9f1A4ED6"
"0.767581159990315212","0x6c1b976a82856107Ed5Ec2B057f199f0266AE6e5"
"1.550736914992044866","0x3e38f5b94eae09a793DAFf4f746fd818091bEffe"
"1.541870933628824757","0xd89d23bd2fb3525eabf161F9012E4041B953a9Ce"
"1.48830037406743991","0x00fFF05997eE97076FBC471E52d6052530722968"
"1.018454159993070451","0x01f186e57C017f61DD5E303bc97574318ae1aC19"
"1.511505677102920256","0x0b02FEaB621E0EDcCf70a535965282DaB022d429"
"0.283416167538461907","0x01EcF7BC2AF0a56750dCe9F2a6161353c75F8325"
"0.280161201811298636","0xc8555E7ba163e26556cD2B88c8180aeC696c36Ec"
"0.281300405891216407","0xc65131f0D08e82d8b6c284a2D1506DC6e597100B"
"0.29131930489968792","0xB6F76f3B401256f1b0C0e04392c83761eC455a0d"
"0.239828659989008938","0x362A0c9fD2504fD8B697B29ddB1c549bFcF31D1F"
"0.26836865999295684","0x211fA0966Af6423B04a21D6062390C56e54dF503"
"0.292041933630371832","0xDD9f3fCd9c037CEF7f1cA39317eE14385BEA4D84"
"0.291319304899717088","0x8399a330605e2D3BB749Fd7473717C23332FD791"
"0.268454159993045698","0xDB6f0Cda4b6a6181851eBff86dc6792bf692453e"
"0.539979555427376349","0x506a5Fe1830b1D244A976acA02AFd3F2621A4FF8"
"0.530931209993470454","0x0F6D12221C87dA297a866145FfbB140a981DE38B"
"0.488300374067324854","0x5569CB68196Fc34DEDc2BEfEc6C890c146DA2ddf"
"0.520351641812774309","0xb2D49d6A8c72c954dd53beD88a9d938C4839D5f4"
"0.531300405891427903","0x59550a3d2F487Ec14bDf49FbFEBF416aD5f485d0"
"0.541319304899588836","0x2b01EeA31642D6D8A985a743BA8Ac7B2D2c49978"
"0.540065400427529462","0xaF892Fc36fB97eC95a3107Db43223f1B99aDF9C2"
"0.520351641812708306","0xF57293A34a5712eAf85108464957B61980b181c2"
"0.531300405891212948","0x3De45CC2336f1D2c5b5B4F23722068482bb23e02"
"0.230931209993804386","0xcB78D42F511A281079E1b1A5B42302C6D4aFFd51"
"0.232106063082396583","0x943544f28DBf349D0329d541B8D4c6f372759651"
"0.168454159993070886","0x5482bBD83762Fdaed70DFb3E74329Ccf0A839d15"
"0.21012115681050558","0xB68A2C2fF41E7DfA2Dfd9445E9C1195713E0091a"
"0.191319304899663671","0x3fEBBDfC3bA237fB775046C17F5cEbA7FcbE105e"
"0.180931209993602595","0x8Ff82f4C80d34eD955aF2100f4DD457E96d5e235"
"0.170351641812280412","0xD7aFcd3b5f148cC5Cddf8c15e306E66D7516d724"
"0.181300405890940025","0x718E06f53492d95beBdE85c3cF56d1686Bbb2966"
"0.169543858081614734","0xd85257b1b3a39E13663Fa42Cd04F28db7FE7875e"
"0.540144451810704146","0x21fc28389f9A97771344f46B6576eE34F7992824"
"0.52275369118249525","0xACB6d84804D4f9DFf3Fd25405135a7D77d2B2F29"
"0.540144451810130986","0xa24E16b52c2E0E7F2AAA80f7b28dcBD4ea8FfC5D"
"0.498961987923219874","0xD68C9E7a9C3D99aB8A151ddf9297671F3F8773F1"
"0.977351609989194495","0x64f27ea0F760dE44aFB89bA4Ef4F6B498185e365"
"0.499041901806342337","0x90378494ea9c0169B0FEbfAA4Dd68651b47948DB"
"0.540144451810513583","0x7B2497bE787D54C77d4Dabb796d596A52961C26F"
"0.540065055426424551","0x75237cB74A085493c695DBEcCee079b70EAb378c"
"0.477351609988862141","0x540394880Be43c52E7d77cF041dc3559FF88B7C7"
"0.138299511566990865","0x2Af49b0FB4b1628F5b19bac52B2C8A500Ce5241d"
"0.149041901806595221","0xb885D12dDa7b8d82C134bCd61b8732ad1Cb25B11"
"0.139827797488108689","0xFd38925463f2344a0e81ac5ed932549613D7fbB9"
"0.168368659992218898","0x1FC8C3e8A1Be682CE16E70981A9e56E7f74EA8b5"
"0.183416167536608232","0xC6655f82cDf1804C1704F101000Be88D70C17fb6"
"0.139828659987970265","0x20B1fa30ac5f14d812637f5a52C2ddfE1a77FF45"
"0.19204193363005706","0xd93c7924Be1d4d31FA3e38CA4B858A92e535F0b2"
"0.192041933629744321","0x4100d9aaBe516F18bBf071d07C68581557A0C466"
"0.169629013081265923","0x1DA6d010198fDC1390af6A1B92eaa72e510f966f"
"0.540144451810496914","0x120EaD6a282673261892CBE6d00aD744B660F5fE"
"0.54014445181036902","0x0CFfA52E2A74b17037bd5DAfAFb1a3dd84B89D26"
"0.499041901805701184","0x341238cD7aDCFC4705251DD5CCffdaD712243C08"
"0.51962901308108121","0x371c4C69eCeC03Cd9A5A9b26F2fE8DEC4a84ebF9"
"0.499041901805416228","0xDb08645700817434B07Bf89fB9027027623cF361"
"0.533416167535942704","0xe623aECbEC9f50213d78904b4c9a81EDB5e0Ee81"
"0.529402579070981314","0x8700925a5d46f77494d5cF7c6B7EE5F8Ce01CEE5"
"0.541319304898594343","0x2A4E023019e7b506A81504Bc44f0BFe9e4d91c50"
"0.533495218919827233","0xaAE6F86202C6b32ED38e9F4C2b064153De732Ba7"
"0.18057777715896155","0x5c611e4da8734111E0DE2B3c916ae61b9544aeF2"
"0.190065055426242163","0xEf8c40f183266E223093110466a882E319eAE9c9"
